"id";"time";"available bikes"
1;0;12
1;218;11
1;431;10
1;644;9
1;672;8
1;762;7
1;866;8
1;884;7
1;984;8
1;1074;9
1;1276;10
1;3168;11
1;5760;10
1;6618;11
1;7512;10
1;8852;11
1;9753;12
1;10089;11
1;12131;10
1;12237;9
1;12427;8
1;12427;9
1;12610;8
1;13307;9
1;13598;10
1;13627;11
1;13836;10
1;16963;11
1;17570;12
1;17779;11
1;17804;10
1;18933;11
1;19479;10
1;19832;9
1;20999;10
1;21148;11
1;22048;10
1;22332;11
1;22369;10
1;22449;11
1;22450;12
1;22588;11
1;22733;12
1;22836;11
1;26746;10
1;27331;11
1;27400;12
1;27604;13
1;27874;14
1;28024;13
1;28176;12
1;28177;11
1;28274;10
1;28413;9
1;28453;8
1;28470;7
1;28770;8
1;28898;9
1;28902;8
1;29157;9
1;29222;10
1;29367;11
1;29383;12
1;29414;13
1;29458;14
1;29526;15
1;29733;14
1;29759;15
1;29767;14
1;29898;13
1;29946;14
1;30001;13
1;30037;12
1;30076;11
1;30094;10
1;30161;9
1;30170;8
1;30329;9
1;30426;8
1;30460;7
1;30722;8
1;30971;9
1;31017;10
1;31037;11
1;31107;12
1;31116;13
1;31129;14
1;31145;15
1;31163;16
1;31259;15
1;31369;14
1;31626;13
1;31795;12
1;31820;11
1;33733;10
1;36725;9
1;38468;10
1;40984;11
1;41147;12
1;41198;13
1;41623;12
1;42109;11
1;44549;12
1;45370;11
1;45739;10
1;47047;11
1;47307;12
1;47440;13
1;47638;12
1;47785;11
1;47798;10
1;47885;11
1;47969;10
1;47972;9
1;47973;8
1;47984;7
1;48049;6
1;48761;7
1;48769;8
1;49027;9
1;49089;10
1;49102;11
1;49175;12
1;49217;13
1;49532;14
1;49682;15
1;49693;14
1;49732;13
1;49937;12
1;49976;13
1;49993;12
1;50032;13
1;50039;12
1;50112;11
1;50530;10
1;53901;11
1;55709;10
1;58937;11
1;59772;10
1;59850;9
1;60052;8
1;60502;9
1;61071;10
1;61143;11
1;61323;12
1;61460;13
1;61892;12
1;62205;11
1;62596;10
1;62649;9
1;63405;10
1;64153;11
1;64161;12
1;64406;13
1;64462;14
1;64544;15
1;64636;16
1;64898;17
1;65049;18
1;65066;17
1;65152;16
1;65326;15
1;65341;14
1;65366;13
1;65408;12
1;65453;11
1;65458;12
1;65518;11
1;65519;10
1;65530;9
1;65554;8
1;65620;7
1;65762;6
1;66101;7
1;66133;8
1;66136;9
1;66175;10
1;66177;11
1;66232;12
1;66249;13
1;66275;14
1;66311;15
1;66611;14
1;66617;15
1;66808;16
1;66889;15
1;67108;14
1;67118;13
1;67188;12
1;67221;11
1;67293;10
1;67528;9
1;67549;8
1;67550;7
1;67710;8
1;67861;9
1;67865;10
1;67890;11
1;68023;12
1;68206;13
1;68255;14
1;68306;15
1;68366;16
1;68444;15
1;68485;16
1;68591;15
1;68825;14
1;68864;13
1;68893;12
1;68909;11
1;68992;10
1;69003;9
1;69081;8
1;69129;7
1;69307;6
1;69313;7
1;69450;6
1;69493;7
1;69530;8
