simulation time (min);1440.0;only events that occure within the simulation time are considered (changes after that time are ignored)
StationId;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;25;26;27;28;29;30;31;32;33;34;35;36;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;69;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175
Capacity;24;24;24;18;24;27;24;21;24;24;24;24;24;24;24;21;21;24;24;24;30;24;24;24;24;24;24;24;24;24;27;27;18;24;24;24;24;24;27;24;21;24;24;21;21;24;24;24;24;24;27;24;24;21;24;24;24;24;21;24;24;24;24;24;24;21;27;24;24;24;24;24;24;24;22;24;24;24;27;24;24;24;24;27;21;24;24;24;30;24;24;24;21;24;27;27;24;24;24;24;24;24;21;24;18;18;24;27;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;21;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;18;24;20;24;24;24;24;24;24;24;12;24;24;24;24;24;24;24;24;24;24
#available bikes per station at time (in seconds) from start
8520;23;16;8;12;6;15;1;7;23;0;7;4;13;10;17;7;8;4;17;2;17;10;10;5;3;2;7;6;14;16;12;10;3;2;10;9;1;4;1;0;6;9;3;2;7;6;10;6;5;10;10;1;4;6;4;20;5;2;0;19;17;21;15;15;4;8;14;1;6;13;5;12;9;9;4;13;4;18;23;11;1;11;7;9;13;11;22;13;22;11;6;18;17;10;13;18;10;12;1;14;10;24;17;16;0;6;9;1;16;2;21;18;8;7;17;9;13;12;11;24;17;8;13;16;7;11;9;2;10;10;17;15;1;6;12;2;12;7;10;15;16;5;10;3;1;5;4;7;14;6;7;5;8;13;8;21;3;18;12;2;18;1;15;5;9;4;18;13;0
8820;23;19;8;11;7;16;1;7;23;1;7;4;14;9;16;7;8;4;17;2;17;10;10;5;3;2;7;8;15;14;13;11;3;2;9;9;1;4;4;0;5;8;3;2;6;6;9;6;4;10;9;1;3;4;4;20;5;1;0;21;17;21;15;15;5;8;15;3;5;13;5;11;9;8;5;12;4;18;23;10;2;11;7;7;14;12;23;13;22;11;7;18;17;10;13;18;11;12;3;11;11;24;18;18;0;7;10;1;16;2;21;17;7;7;19;10;13;12;12;24;17;8;15;17;8;11;8;2;10;10;18;16;1;9;11;3;13;7;11;14;16;5;8;3;1;4;3;8;12;5;7;4;8;12;7;20;5;19;12;4;18;1;14;5;10;4;19;13;1
9120;22;19;8;12;5;17;2;9;23;0;7;4;14;9;16;6;9;4;17;2;17;11;9;5;4;2;6;5;16;13;12;11;5;2;9;9;1;3;5;0;5;7;2;2;7;6;9;7;3;11;10;1;3;4;4;21;6;2;1;19;15;21;15;16;4;8;15;4;4;12;5;10;9;7;2;13;5;18;23;9;2;11;7;6;14;13;15;11;12;11;8;18;17;10;13;18;11;12;3;11;12;5;11;12;0;8;10;1;16;2;21;17;7;7;19;10;14;12;12;24;18;8;15;17;8;11;6;0;11;10;18;16;1;9;11;3;14;7;11;14;18;7;7;3;2;4;2;8;12;5;7;4;10;11;6;12;3;19;12;2;15;1;16;6;10;3;19;13;4
9420;21;20;9;10;5;15;2;8;23;0;7;4;15;9;16;6;9;4;17;2;17;11;9;5;4;2;5;4;15;13;12;10;4;2;10;9;1;0;5;0;6;6;2;2;7;6;8;7;1;9;9;2;3;5;4;21;7;2;1;19;15;21;13;16;5;9;15;6;3;11;3;6;9;7;2;12;5;18;24;9;2;11;7;6;14;14;15;7;11;12;7;18;19;13;13;18;12;12;3;10;12;8;11;12;0;9;9;0;15;2;20;17;7;7;19;10;15;12;11;24;18;8;12;18;7;11;3;0;12;9;18;17;1;9;11;2;14;6;12;14;18;8;7;3;2;5;2;8;13;7;8;6;10;9;5;10;2;18;12;2;16;2;16;7;8;3;19;13;4
9720;21;21;9;9;5;16;4;8;22;0;7;2;14;9;16;6;10;5;16;3;16;11;9;4;4;2;5;6;15;13;13;10;3;1;10;9;1;0;7;0;6;3;2;2;6;6;8;6;1;8;10;2;2;5;2;21;7;3;2;18;15;22;13;17;7;8;16;9;3;11;3;6;8;7;2;12;4;18;24;9;2;11;7;8;14;16;16;6;11;9;8;18;19;14;14;20;11;12;2;9;11;9;12;12;0;9;9;1;16;2;20;17;7;7;19;9;15;11;10;24;20;9;11;17;6;11;3;0;14;8;18;17;1;8;9;1;13;6;12;14;19;9;7;3;2;5;1;8;13;6;8;6;10;9;4;12;1;18;12;3;17;2;19;5;7;1;19;12;4
10020;22;21;11;9;5;16;4;8;23;1;8;2;13;9;16;5;9;5;17;3;16;11;10;4;3;2;7;6;15;14;13;9;3;4;11;9;1;0;6;0;6;3;2;3;6;6;8;6;1;7;10;2;1;5;2;21;7;3;2;19;16;22;9;18;7;9;16;11;5;12;3;3;9;7;2;13;4;18;24;9;1;11;7;8;15;16;17;6;11;8;8;18;20;15;14;20;10;12;2;9;11;9;12;15;1;9;10;1;18;2;20;17;7;8;19;9;15;9;10;24;23;8;11;20;7;11;4;0;14;8;18;17;1;8;9;3;12;5;11;14;20;9;6;3;2;6;0;9;13;6;9;6;11;9;5;12;3;19;11;3;20;3;18;3;7;1;19;12;4
10320;22;21;13;9;5;15;4;9;24;2;8;1;13;7;16;5;8;4;16;2;16;12;10;4;3;2;7;7;15;15;13;11;3;5;11;9;0;1;4;0;7;3;1;3;6;7;8;4;1;7;10;3;1;4;2;23;8;3;2;20;16;21;10;19;8;9;15;12;4;12;3;4;8;6;2;13;4;17;24;9;1;11;7;10;15;15;20;7;11;8;8;19;19;15;15;20;11;12;1;7;12;9;12;15;1;9;10;2;18;3;20;17;7;8;19;9;15;9;9;23;24;9;10;20;8;13;2;0;15;7;18;17;1;8;9;4;13;5;12;14;22;9;6;1;3;6;0;8;14;6;7;6;11;9;7;12;1;19;11;4;24;3;17;1;6;2;19;11;2
10620;22;21;13;8;5;15;3;12;23;2;8;1;14;5;16;5;8;3;16;2;16;12;11;4;3;3;8;8;15;15;12;9;4;4;11;9;0;1;3;1;7;4;0;3;6;7;8;1;1;7;10;4;1;4;2;23;8;4;1;21;15;21;9;20;7;9;15;12;9;10;3;5;8;6;1;12;4;17;24;8;1;11;6;9;15;16;20;7;11;7;9;19;18;16;15;20;11;12;1;7;12;10;12;17;2;9;12;1;18;3;20;17;7;8;19;9;16;9;8;22;24;10;9;19;8;13;1;0;14;7;18;17;0;8;8;4;13;5;11;14;23;9;6;1;3;7;0;8;15;6;7;6;12;8;7;14;4;19;11;4;24;4;15;2;6;3;19;11;3
10920;23;21;14;8;3;15;4;11;23;2;10;1;13;4;16;5;6;3;18;2;18;12;11;4;3;3;11;8;15;16;12;9;4;4;10;9;1;2;3;1;7;4;0;2;6;8;6;0;1;6;11;5;1;4;2;23;8;4;1;22;16;20;10;21;8;9;16;12;10;9;3;6;6;6;0;12;4;17;25;9;1;11;6;9;16;19;21;8;11;7;9;21;19;16;15;20;11;12;1;8;12;9;12;20;3;9;12;1;18;3;20;17;7;8;20;9;16;9;9;23;23;10;8;22;8;13;0;1;14;11;21;17;0;8;7;4;13;5;11;14;24;9;5;1;3;7;1;8;16;6;6;6;11;4;7;14;6;19;11;4;24;4;14;2;7;3;19;11;2
11220;24;21;14;8;3;17;2;11;23;2;9;1;10;4;15;5;6;4;19;2;17;12;11;4;3;4;11;9;15;17;12;10;4;4;10;9;2;1;4;1;7;3;0;2;5;8;6;0;1;6;10;5;1;3;2;23;8;3;1;24;16;20;10;21;8;10;16;12;10;8;3;8;3;6;0;11;4;17;25;9;1;11;6;8;17;18;21;8;11;7;9;21;19;16;15;21;10;12;1;8;12;8;13;20;3;9;11;1;19;3;20;17;6;8;20;8;16;9;9;24;23;10;9;23;8;12;0;0;15;15;22;17;0;9;7;4;14;5;12;16;24;9;4;1;3;7;3;7;16;7;7;6;10;4;8;14;5;21;11;4;24;8;13;1;7;3;19;11;2
11520;23;22;13;7;2;17;2;12;23;2;9;1;8;4;15;5;5;4;19;3;18;13;10;5;4;4;14;9;15;18;12;11;4;4;10;9;3;1;3;0;7;3;0;2;5;8;6;2;1;5;9;5;1;3;2;23;8;3;2;24;14;20;10;19;8;9;17;12;11;8;6;14;3;6;0;12;4;19;25;9;1;11;6;7;18;18;21;8;12;7;10;22;18;16;15;20;11;13;1;7;12;8;14;21;3;9;13;1;18;3;20;15;6;9;20;8;16;9;9;24;23;10;9;24;9;12;0;0;16;15;22;17;0;9;7;4;14;5;11;16;24;9;4;1;3;8;3;6;16;7;7;5;10;6;7;14;5;20;11;5;24;10;14;1;7;3;19;11;3
11820;23;22;13;6;2;16;2;12;24;1;9;1;8;4;15;5;5;4;19;3;18;12;10;3;4;4;15;9;16;18;12;11;4;4;10;9;1;1;2;0;7;3;0;2;2;8;6;3;0;5;8;5;1;3;2;23;9;3;3;23;14;20;11;19;8;9;17;12;9;9;9;14;3;6;1;11;4;18;25;9;1;11;6;7;18;18;21;8;12;7;10;22;18;16;15;20;13;13;1;7;12;10;15;21;4;9;13;3;18;3;20;15;6;9;20;6;15;10;9;24;23;10;10;24;9;12;0;0;16;15;22;17;0;9;7;5;14;5;11;16;24;9;4;1;3;8;3;5;16;7;9;6;10;5;7;16;5;19;11;5;24;10;14;0;6;3;19;11;3
12120;22;22;12;6;1;16;2;12;24;1;9;1;8;3;14;5;4;4;19;3;20;13;10;2;4;4;15;10;16;18;12;10;4;4;10;9;1;1;2;0;7;3;1;2;2;8;6;3;0;7;9;6;1;4;2;22;9;3;3;23;15;20;12;19;9;9;16;13;9;8;11;14;4;6;1;11;3;19;24;9;1;11;6;7;19;18;20;8;13;7;10;22;18;16;15;21;13;12;1;7;13;13;17;21;4;9;12;2;18;3;20;15;6;9;20;7;15;10;9;24;23;9;10;24;9;12;0;0;16;15;23;17;0;10;7;4;14;5;10;16;24;9;4;1;4;8;3;5;17;7;9;6;12;4;7;18;6;19;12;6;24;10;14;0;6;4;19;10;3
12420;22;22;12;6;0;15;1;12;24;1;9;1;8;3;14;4;3;4;20;3;20;14;11;3;4;4;14;10;16;18;12;10;5;4;10;7;1;1;1;1;7;3;1;2;2;8;5;3;0;8;9;6;1;4;3;22;9;3;3;23;15;20;12;19;8;8;15;13;9;8;10;14;3;6;1;11;2;20;24;9;2;11;6;8;20;18;20;8;13;7;11;22;17;16;16;21;13;11;1;7;13;11;17;21;5;9;12;3;18;3;20;15;6;9;20;7;16;11;9;23;23;15;10;24;9;12;0;0;16;15;23;17;1;10;7;4;14;5;10;16;24;10;6;1;4;8;3;5;16;6;9;6;12;4;7;18;5;19;12;6;24;10;14;0;6;4;19;10;3
12720;21;22;13;6;0;15;1;12;19;1;10;1;8;4;13;5;3;4;20;3;20;14;11;5;5;4;14;9;16;18;13;9;5;4;9;7;2;1;1;2;7;2;1;2;3;7;4;3;0;8;8;6;1;4;3;21;10;3;3;12;15;19;12;10;8;9;14;12;6;8;9;14;3;6;1;10;2;20;24;9;2;12;6;7;11;19;19;8;14;8;11;22;17;16;16;18;13;11;1;7;13;10;17;16;5;9;12;1;18;3;20;15;6;9;20;6;17;11;8;23;23;13;10;15;8;12;0;0;15;16;23;17;1;11;7;4;14;5;11;16;24;10;5;0;4;8;3;5;16;6;8;6;12;4;7;18;6;19;12;5;18;10;15;1;5;4;19;10;2
13020;22;22;13;7;0;14;1;12;19;1;10;1;8;4;13;6;3;3;19;3;20;14;10;5;5;4;14;9;16;18;12;9;6;4;8;7;3;1;1;2;7;3;1;2;2;6;5;3;1;8;8;6;3;4;4;21;10;2;2;14;15;19;12;10;8;9;14;14;8;8;9;13;1;6;1;10;1;20;25;9;1;12;5;8;11;19;18;9;15;8;11;23;17;16;14;19;12;11;1;6;12;9;17;16;6;10;12;1;19;4;21;15;6;9;20;6;17;12;7;23;23;13;10;14;7;12;0;0;15;17;23;17;1;10;7;3;14;5;10;16;24;10;5;0;4;8;3;5;16;6;8;6;12;4;6;18;6;19;12;5;19;10;16;1;4;5;19;10;2
13320;21;22;14;7;1;14;1;11;19;1;10;1;9;3;13;6;3;3;18;3;21;14;10;4;5;4;17;8;17;17;12;9;6;3;8;7;3;1;1;2;7;3;0;2;2;6;5;3;1;8;8;5;3;3;4;21;10;1;2;14;15;20;12;9;8;9;15;15;8;9;9;13;2;6;1;10;1;20;25;9;1;12;5;7;13;19;18;9;15;9;12;23;17;16;14;19;12;10;1;6;12;8;17;16;6;10;12;2;20;4;20;15;6;10;21;7;17;12;7;22;23;12;9;14;7;12;0;0;15;17;24;18;1;11;7;3;14;5;11;16;24;11;5;0;4;8;3;5;17;5;8;6;13;3;6;19;8;18;12;4;19;9;16;1;4;5;19;10;3
13620;21;22;13;5;1;12;2;11;18;1;12;1;9;3;13;6;5;3;18;4;19;14;10;4;5;4;17;7;17;17;12;10;6;3;8;7;3;1;2;2;7;3;0;2;3;6;6;2;1;7;8;5;3;2;4;21;10;2;2;14;15;19;12;9;6;9;15;15;7;8;9;13;2;6;1;10;1;20;25;9;1;12;3;6;13;20;20;9;14;9;12;23;17;16;14;19;13;10;1;5;12;9;18;16;6;10;12;2;20;5;20;14;7;10;22;7;17;12;7;22;23;13;9;14;7;12;4;0;14;18;24;18;3;11;7;4;14;5;12;16;24;11;5;0;4;8;3;6;17;6;8;6;14;3;6;19;11;19;12;5;20;9;16;1;4;5;19;8;3
13920;21;22;12;5;2;12;0;11;17;1;12;1;7;3;13;5;5;2;17;3;19;14;10;4;5;4;18;8;17;17;13;10;6;4;7;7;4;0;3;0;8;3;0;2;3;6;6;1;2;6;9;5;3;4;4;21;10;3;2;14;15;19;12;10;6;9;17;15;6;8;9;13;1;6;1;9;0;20;26;9;1;12;2;8;13;21;20;9;14;10;12;23;17;16;14;19;13;10;1;5;12;9;19;16;6;10;13;2;20;5;21;10;7;10;21;7;17;12;7;23;23;13;8;13;6;12;6;0;14;17;22;18;3;11;7;4;14;5;13;16;24;11;5;0;3;8;3;6;17;6;8;6;14;3;6;18;11;16;12;7;20;8;16;1;5;5;19;8;3
14220;21;22;11;5;2;12;0;12;17;1;12;1;6;5;14;5;8;2;17;3;19;14;10;4;5;4;18;8;17;18;13;10;6;3;7;7;4;0;3;0;6;5;0;2;3;6;5;1;2;6;10;4;3;5;4;22;10;4;1;14;16;19;12;10;6;9;17;15;5;8;10;13;2;6;0;9;0;20;27;9;1;12;2;9;13;21;20;9;14;10;13;23;17;16;14;19;14;9;1;5;12;9;19;16;7;10;13;2;20;6;21;9;7;10;20;7;18;13;7;23;23;13;8;13;6;11;5;0;14;17;22;18;4;11;6;5;14;6;13;16;24;11;5;0;3;8;3;6;16;6;9;6;14;3;4;18;9;16;12;6;20;8;17;1;7;6;19;7;3
14520;22;22;11;5;2;11;0;11;16;1;12;1;7;4;14;5;7;2;17;3;19;15;10;4;5;4;19;9;17;18;13;10;5;4;7;8;3;0;3;0;6;5;0;2;3;6;4;1;3;6;10;4;2;5;4;22;10;4;1;15;16;19;12;11;6;10;17;15;4;8;10;13;2;6;0;9;1;20;27;9;1;12;2;9;14;21;20;9;14;10;13;24;17;16;14;19;14;9;1;5;12;8;19;17;7;9;13;1;20;7;21;9;7;10;19;6;18;13;7;23;23;12;8;13;6;11;5;0;13;17;22;18;4;11;6;4;14;6;14;16;24;11;4;0;4;8;3;6;16;6;9;6;14;3;5;19;9;15;12;4;20;8;17;1;7;5;19;7;3
14820;21;23;11;5;2;12;1;11;16;2;12;2;7;4;14;6;7;2;18;3;18;15;9;3;5;4;19;9;17;18;13;11;5;4;7;8;2;1;4;0;6;4;0;2;3;5;3;1;3;6;10;6;2;6;4;21;10;4;1;17;17;20;11;11;6;10;17;15;4;8;10;13;2;6;0;9;1;20;27;9;1;12;2;9;14;21;20;9;14;11;13;24;16;16;16;19;13;9;1;5;12;8;19;17;7;9;13;2;20;7;21;9;7;10;20;6;18;13;7;23;23;10;7;13;6;10;5;0;13;17;21;18;4;11;6;4;14;6;14;16;24;11;4;0;4;8;3;6;16;6;9;6;14;3;6;18;9;16;12;5;20;11;17;1;7;5;19;7;3
15120;23;23;12;4;2;12;1;13;16;2;12;2;7;5;14;6;7;2;17;3;18;15;9;3;5;4;18;8;17;18;13;11;5;5;7;6;3;1;2;0;6;5;0;2;3;4;3;2;2;6;10;6;2;6;3;21;10;4;3;17;17;20;11;11;6;10;18;15;4;8;10;13;3;5;0;9;1;19;27;9;1;12;2;9;14;21;19;8;14;11;14;24;17;16;16;19;13;9;1;5;12;7;19;17;7;10;13;2;21;7;21;9;7;10;21;6;18;13;7;23;23;8;8;13;6;10;4;2;13;17;21;18;5;11;6;4;14;6;15;16;24;11;4;0;4;8;3;7;16;6;9;6;14;3;6;19;9;16;12;4;20;11;17;1;9;5;19;6;4
15420;23;23;13;4;2;12;1;13;16;2;12;2;7;4;14;7;7;2;15;3;18;15;9;3;5;4;18;8;18;18;13;11;5;4;7;7;3;1;2;0;6;5;0;2;3;5;3;2;3;7;11;6;2;6;3;21;10;4;3;17;16;20;10;11;6;11;18;15;4;8;10;13;2;5;0;8;1;19;27;9;1;12;2;9;13;21;19;8;13;12;15;24;16;16;15;19;13;9;1;4;12;7;19;17;7;10;11;1;21;7;20;9;7;10;21;6;18;13;7;22;23;8;8;12;6;10;5;1;13;17;21;19;5;11;6;4;14;6;15;16;24;11;4;0;4;8;4;8;17;6;9;5;14;3;7;19;9;16;12;4;20;11;18;2;8;5;19;6;3
15720;23;23;14;4;2;12;1;13;15;2;12;2;6;4;14;7;7;0;14;3;18;14;9;1;5;4;17;7;18;18;13;12;4;4;7;7;3;1;2;0;8;5;0;2;1;4;3;2;2;7;11;6;2;7;3;21;10;5;3;18;17;20;10;11;5;11;18;15;5;8;9;14;2;5;0;8;1;19;27;8;1;12;2;9;12;21;19;8;13;12;15;24;16;16;15;18;13;9;1;5;12;8;19;17;7;10;11;1;20;7;20;9;7;10;21;6;18;12;7;22;23;5;8;12;6;10;5;2;14;17;21;19;4;11;6;4;14;6;15;17;24;11;4;0;5;8;4;8;17;6;9;5;13;3;7;18;9;16;12;5;20;10;18;2;8;4;19;6;3
16020;23;23;14;4;2;12;2;13;14;2;10;2;5;4;13;7;5;0;15;3;18;14;7;1;5;5;18;7;18;18;13;11;4;3;6;7;3;1;2;0;8;6;0;2;1;3;3;2;2;7;12;4;1;7;4;22;10;6;3;18;16;20;9;11;5;11;19;15;5;8;7;13;2;5;0;7;1;19;27;9;4;12;2;9;12;21;20;8;13;12;15;24;16;15;15;18;13;9;1;5;12;7;20;16;7;10;11;1;20;7;20;9;7;10;21;6;18;12;7;22;24;4;8;13;6;10;3;2;15;17;21;19;5;10;6;4;14;6;15;15;24;11;4;0;6;8;4;8;17;6;9;5;14;3;7;19;7;15;12;4;20;9;18;1;7;4;19;7;3
16320;24;23;16;5;2;12;2;14;11;3;10;2;5;4;13;6;2;0;15;3;17;14;7;1;5;5;18;7;18;18;13;11;5;3;6;7;2;1;4;0;8;6;0;2;4;3;3;2;2;7;12;5;0;7;5;22;11;6;3;17;16;20;9;12;6;11;19;14;5;8;8;11;2;5;0;7;1;19;27;9;5;11;2;8;11;21;21;8;13;10;15;24;16;15;15;18;13;9;1;5;12;8;12;16;7;10;11;1;20;7;20;9;7;10;21;5;18;13;7;22;24;5;8;13;6;9;3;3;14;17;21;20;5;10;6;5;14;6;16;15;17;12;4;0;5;9;5;8;17;6;9;5;14;4;7;19;8;14;11;4;17;8;18;1;7;4;19;7;2
16620;24;23;16;5;2;12;2;15;12;4;10;2;6;7;13;5;2;0;15;3;17;14;8;1;5;5;18;7;18;19;13;12;5;3;6;7;1;1;4;0;7;6;0;2;4;3;3;2;2;7;12;5;1;6;5;22;10;6;3;17;15;21;9;12;5;11;19;14;7;8;8;11;4;4;0;7;1;20;27;9;5;11;2;7;13;21;21;7;14;10;16;24;16;15;15;18;13;9;1;5;12;8;12;17;7;10;12;1;21;7;20;9;7;10;21;6;18;14;6;22;24;5;7;13;7;9;3;4;14;17;21;19;5;10;5;6;14;6;16;14;17;12;4;0;5;9;5;8;17;6;9;6;15;5;6;20;8;14;11;4;16;7;18;1;7;4;19;5;3
16920;23;23;18;5;2;12;2;14;12;5;10;2;5;7;13;5;4;0;15;3;17;14;8;1;5;6;18;6;17;19;13;12;5;3;6;7;1;1;4;1;7;6;0;2;4;3;3;3;2;7;12;6;1;4;5;23;10;7;3;18;15;21;9;12;3;11;18;14;6;8;8;12;4;5;0;7;1;20;27;10;4;11;2;7;11;21;21;5;14;10;16;24;16;15;15;18;13;9;1;7;12;7;11;17;7;10;12;1;21;7;20;9;8;10;21;6;18;14;9;21;24;5;6;14;8;8;3;4;13;16;21;19;4;10;5;8;14;6;16;14;17;12;4;0;5;9;4;8;17;6;9;6;15;5;6;19;9;14;11;2;16;8;17;1;7;4;19;5;2
17220;23;23;15;5;2;13;2;14;11;5;10;2;4;7;14;5;4;0;15;3;18;14;8;1;5;7;18;6;18;19;13;12;5;3;6;8;3;1;6;1;7;6;0;2;9;3;3;3;2;7;12;6;1;4;5;23;11;7;3;18;14;21;9;12;3;11;18;14;5;9;8;13;4;8;0;7;1;20;27;10;4;11;2;7;10;22;21;5;14;10;16;24;16;15;16;19;13;9;0;6;12;8;11;17;8;10;12;1;20;7;18;9;8;10;20;6;18;14;9;20;24;4;6;14;8;8;3;3;13;15;21;19;4;11;5;12;14;6;16;15;17;12;3;0;5;9;4;8;18;6;9;6;15;5;6;20;9;15;11;2;17;7;18;1;6;4;19;5;1
17520;22;23;14;6;2;13;2;12;11;5;11;2;4;7;14;5;4;1;15;3;19;14;8;1;5;8;18;6;19;19;13;13;6;3;5;7;2;0;7;1;7;6;0;2;13;3;2;2;1;7;12;6;1;5;5;23;11;8;4;18;14;21;9;12;3;11;17;15;7;9;8;12;2;10;0;7;1;20;27;11;4;11;2;8;10;21;21;5;14;10;16;24;16;15;16;20;13;9;0;6;12;8;11;18;8;10;12;1;18;7;18;8;8;10;19;6;18;14;9;20;23;4;6;13;7;8;3;3;13;15;21;19;4;11;5;12;14;6;16;15;17;12;2;0;5;9;5;8;18;6;9;6;15;5;6;19;10;16;11;1;18;7;17;1;6;5;19;5;1
17820;23;23;14;6;2;12;2;12;11;6;11;3;5;7;14;4;3;1;17;3;19;14;8;1;5;8;19;5;19;19;15;12;6;3;5;6;2;0;6;1;7;6;0;2;14;3;1;2;1;8;12;6;2;5;4;23;11;9;4;18;16;21;9;12;3;10;17;15;7;9;7;12;2;10;0;6;1;20;27;11;4;11;2;9;10;22;21;5;14;10;16;24;15;15;16;20;13;9;0;6;12;8;12;18;8;10;12;1;18;7;18;7;8;10;19;5;17;14;9;20;22;4;6;13;6;8;3;3;13;14;20;19;4;11;5;12;14;6;16;15;17;11;2;0;5;9;5;8;18;6;9;5;14;7;6;19;9;15;11;2;18;7;16;1;7;5;19;5;2
18120;23;23;15;6;2;13;2;12;12;6;12;4;5;7;14;5;3;1;17;3;19;14;7;1;5;8;19;6;19;19;15;12;6;3;5;6;3;0;6;1;6;7;0;2;14;3;1;2;1;8;11;6;1;5;4;23;11;10;4;16;16;21;9;12;3;10;16;15;8;9;7;11;3;10;2;6;1;19;27;13;4;10;3;9;9;22;21;5;14;10;15;24;15;15;15;18;13;9;0;5;13;8;12;18;8;10;12;1;18;7;18;7;8;10;20;5;17;14;9;20;22;4;6;14;6;8;2;3;13;14;20;19;5;11;5;13;14;6;15;16;17;11;3;0;5;9;5;8;18;6;9;5;14;7;6;19;8;16;11;3;18;6;16;0;6;5;19;5;3
18420;22;23;16;6;2;14;1;13;15;6;12;4;5;7;14;5;3;1;14;3;19;14;7;3;5;7;18;6;20;19;15;12;6;3;5;6;3;0;6;1;6;7;0;2;13;3;1;2;1;8;11;4;1;5;4;23;11;10;4;15;17;20;9;12;3;10;16;16;8;9;7;11;4;9;2;6;2;17;27;13;4;10;7;8;9;22;21;6;15;11;16;24;15;15;16;19;13;9;0;5;14;7;13;18;8;10;12;1;19;7;18;7;8;9;20;5;17;14;9;20;22;5;6;15;6;8;2;3;13;15;19;18;6;11;6;13;15;6;15;16;17;11;3;0;4;9;5;8;17;6;9;5;14;7;6;20;8;15;11;3;18;7;16;0;6;5;19;4;4
18720;23;23;16;6;2;13;2;14;14;6;12;4;5;7;14;5;2;1;14;3;20;14;7;5;5;7;18;7;20;19;15;12;7;3;5;6;3;0;6;0;8;7;0;1;12;2;1;1;1;9;10;4;1;5;3;23;11;11;4;14;17;20;8;12;3;10;15;15;8;9;6;12;6;9;1;5;2;18;27;14;4;10;5;8;9;22;21;6;16;11;16;23;15;17;16;19;12;9;1;5;14;7;14;18;8;10;11;1;19;8;18;7;8;9;20;5;16;14;9;19;23;5;5;14;6;8;2;3;11;15;18;19;6;12;6;12;15;6;15;15;17;12;3;0;4;9;5;8;16;6;9;5;14;7;6;20;8;15;11;3;18;9;17;0;6;5;19;3;4
19020;23;23;16;6;2;13;2;14;14;6;12;4;5;8;13;5;2;1;13;3;19;14;7;5;5;7;18;6;20;18;15;12;7;3;5;6;2;0;6;0;8;7;1;1;13;1;0;1;1;9;10;3;1;5;2;23;11;11;4;14;18;20;8;12;2;10;15;14;9;10;6;12;8;9;1;6;2;18;27;14;4;10;5;8;10;22;21;6;17;11;16;23;15;17;15;18;10;10;1;5;14;7;14;17;8;10;10;1;17;8;18;7;9;10;20;5;16;14;11;19;23;5;5;14;6;8;3;8;9;15;18;18;6;12;6;12;15;6;16;15;17;12;3;1;4;9;5;8;16;6;8;5;14;7;5;21;7;15;11;3;18;9;17;0;5;5;19;3;4
19320;22;23;16;6;2;13;2;14;15;5;12;3;6;9;13;5;2;1;14;3;20;14;7;5;5;7;19;7;19;18;15;12;7;3;5;5;2;0;5;1;9;7;1;1;12;1;0;1;1;9;10;4;1;5;3;23;11;10;4;14;18;20;8;12;2;10;15;14;9;10;6;12;8;10;6;6;3;17;27;14;4;10;4;8;11;22;21;6;17;11;15;23;15;17;15;18;9;10;0;5;15;8;15;17;8;10;9;1;18;7;17;7;9;10;20;5;16;14;11;20;23;5;5;14;6;7;3;7;9;14;18;18;6;12;5;12;15;6;16;15;17;12;1;1;4;9;6;8;16;6;8;4;15;6;4;22;7;15;11;3;18;9;16;0;5;5;19;3;5
19620;22;23;16;6;2;13;2;14;15;5;13;3;6;9;13;5;3;2;14;3;20;13;7;5;5;7;19;7;19;19;15;11;7;4;5;5;1;0;5;1;9;6;0;1;12;1;0;1;2;9;9;4;1;5;3;23;11;10;4;14;18;20;8;12;2;10;15;14;10;10;6;12;8;10;7;6;3;18;27;14;3;10;4;7;11;22;21;7;17;11;15;23;15;17;15;17;10;10;0;5;15;8;15;17;8;10;7;1;18;7;17;7;9;10;21;6;16;14;10;20;23;4;5;14;5;8;2;7;10;15;18;18;6;12;5;13;15;6;16;15;18;12;0;1;4;9;5;8;16;6;8;3;15;5;3;22;9;15;11;5;18;8;17;0;5;6;19;3;5
