"id";"time to origin station";"cycling time";"time to destination place";"exit reason";"Successful bike reservations";"Failed bike reservations";"Successful slot reservations";"Failed slot reservations";"Successful bike rentals";"Failed bike rentals";"Successful bike returns";"Failed bike returns"
260;569;615;482;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
261;634;287;520;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
262;533;798;338;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
263;268;249;430;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
264;259;272;900;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
265;721;300;687;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
266;443;354;526;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
267;525;574;252;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
268;569;1771;533;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
269;369;1006;574;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
270;236;276;603;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
271;628;803;760;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
272;591;426;660;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
273;349;1374;660;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
274;598;2364;302;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
275;542;0;429;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
276;492;484;712;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
277;421;190;413;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
278;488;430;549;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
279;675;189;133;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
280;728;389;681;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
281;443;607;661;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
282;124;851;161;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
283;557;338;547;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
284;557;455;607;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
285;530;539;268;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
286;485;181;423;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
287;643;236;512;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
289;566;307;281;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
288;689;467;468;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
290;421;811;467;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
