"id";"time to origin station";"cycling time";"time to destination place";"exit reason";"Successful bike reservations";"Failed bike reservations";"Successful slot reservations";"Failed slot reservations";"Successful bike rentals";"Failed bike rentals";"Successful bike returns";"Failed bike returns"
3383;384;244;661;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3384;1886;855;285;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;2;1;0
3386;210;609;14;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3385;263;729;526;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3387;561;479;862;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3388;416;404;659;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3389;760;475;552;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3390;758;552;631;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3391;688;536;567;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3393;725;983;147;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3392;701;261;623;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3394;64;0;395;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3395;428;0;468;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3396;702;2544;658;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3397;633;413;534;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3398;765;535;527;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3399;599;403;618;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3400;493;1314;30;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3403;233;171;633;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3401;371;188;562;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3402;499;526;701;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3404;608;283;662;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3405;660;199;579;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3406;630;0;537;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3407;496;484;380;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3408;393;194;449;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3409;357;168;308;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3410;716;542;290;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3411;623;895;537;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3412;618;780;75;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3413;673;174;184;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3414;283;909;690;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3415;686;780;513;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;1
3416;261;490;646;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;1
3417;434;772;634;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3418;545;454;652;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3420;645;359;535;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3419;544;153;741;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3421;593;172;623;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3422;636;1099;567;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3423;1149;484;664;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3424;527;623;338;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3425;340;252;671;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3426;494;1848;627;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;4
3427;520;157;109;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3428;495;1030;616;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3430;502;327;264;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3429;565;861;598;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3431;104;924;580;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3432;379;2024;607;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;1
3433;384;906;66;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3434;660;347;648;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3435;139;687;864;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3436;537;608;656;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3437;649;985;468;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;1
3438;410;0;145;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3439;85;212;306;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3440;620;423;463;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3441;571;440;543;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3442;709;245;490;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3443;652;145;591;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3444;420;836;196;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3445;600;1228;39;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3446;726;427;601;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3447;451;374;550;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3448;580;0;309;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3449;524;268;549;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3450;585;431;669;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3451;681;404;230;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3453;224;228;680;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3452;570;175;637;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3454;478;440;479;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3455;173;590;171;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;1
3456;673;484;204;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3457;527;666;698;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;1
3458;437;296;177;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3459;68;156;709;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3460;431;1187;81;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3461;636;204;498;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3462;642;346;884;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3463;260;718;552;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3464;556;132;638;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3465;459;681;635;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3466;253;636;394;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3467;170;373;113;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3469;647;567;323;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;1
3468;732;510;616;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3470;782;546;725;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3471;486;357;52;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3473;186;356;610;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3472;716;302;658;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3474;491;774;656;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3475;549;78;326;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3476;643;402;54;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3477;519;0;354;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3478;652;463;315;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;2
3479;679;429;503;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3480;378;746;429;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3481;817;438;561;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3482;479;235;646;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3483;610;642;647;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3484;1189;541;463;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3485;558;362;176;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3486;129;675;414;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;1
3487;473;113;444;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3488;1299;1312;685;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;1;1;0
3490;737;1052;314;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3489;488;1314;236;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3491;474;1365;368;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;2
3492;338;504;594;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3493;636;321;439;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3494;693;387;569;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3495;373;908;247;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3496;278;636;729;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3497;545;182;620;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3498;609;280;679;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3499;281;371;301;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3500;290;588;515;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3501;508;867;309;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3502;288;398;516;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3503;1402;308;414;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;1;1;0
3504;625;770;367;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;2
3505;521;142;194;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3506;609;1200;798;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3507;689;170;701;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3508;610;315;349;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3509;641;450;538;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3510;616;1175;658;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;1
3511;652;368;603;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3512;658;629;593;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3513;405;564;600;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3514;589;232;442;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3515;604;274;333;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3516;723;381;426;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3517;478;398;660;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;1
3518;92;558;542;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;1
3520;648;132;483;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3519;677;471;653;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3521;595;412;702;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3522;362;1196;170;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3523;329;198;609;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3524;501;237;406;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3525;1093;261;293;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;1;1;0
3526;575;562;618;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3527;271;1277;493;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3528;614;529;682;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3529;531;590;274;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3530;458;2179;624;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3531;668;584;624;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3532;1238;480;446;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;1;1;0
3533;647;366;620;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3534;460;499;634;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3535;358;421;768;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3536;527;306;737;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3537;221;788;897;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3538;662;1136;623;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3539;1256;314;794;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;1;1;0
3540;607;436;697;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3541;642;0;591;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3542;264;615;525;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3543;714;217;575;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3544;510;581;376;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3545;517;256;480;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3546;1005;276;188;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;1;1;0
3547;477;765;617;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3548;813;604;457;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;1;1;0
3549;598;1095;740;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3550;386;492;605;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3551;377;658;515;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3552;741;547;433;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3553;371;549;572;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;1
3554;496;577;432;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3555;721;183;528;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;1
3556;648;634;288;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;1
3557;445;212;335;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3559;566;594;9;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3558;685;1784;616;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;1
3560;596;400;609;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3561;695;775;574;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3562;539;420;548;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3563;933;1007;714;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;1;1;1
3564;994;139;496;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;1;1;0
3565;508;1740;543;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3566;823;652;739;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;1;1;0
3567;764;508;158;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3568;841;377;453;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3569;422;360;487;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3570;351;376;654;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3571;606;378;541;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3572;364;260;614;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3573;605;471;715;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3574;199;568;671;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3575;610;500;696;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3576;403;340;326;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3577;762;132;240;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3578;336;644;595;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3579;648;1056;567;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3580;383;165;701;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3581;638;174;649;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3582;534;293;510;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;1
3583;572;326;202;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3584;419;887;610;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3585;494;131;186;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3586;167;490;551;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3587;730;921;526;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3588;649;346;388;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3589;543;1837;537;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3590;770;1070;713;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3591;699;237;731;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3592;148;458;690;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3593;706;0;649;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3594;777;380;482;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;1
3595;858;554;454;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3596;710;737;527;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3597;550;446;462;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3598;592;535;598;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3599;165;581;274;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3600;561;572;194;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3601;657;1085;624;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3602;467;129;659;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3603;739;0;450;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3604;624;1361;36;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3605;721;648;306;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3606;495;449;653;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;1
3607;498;981;353;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3608;407;541;725;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3609;572;400;715;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3610;653;455;451;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3611;396;298;610;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3612;625;1078;519;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;1
3613;482;0;239;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3614;657;359;597;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3615;531;860;518;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3617;202;460;26;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3616;445;485;572;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3619;652;152;564;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3618;609;315;676;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;1
3621;220;297;408;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3620;660;435;735;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3622;659;291;641;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3623;633;363;699;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3624;552;631;599;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3625;624;1131;585;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3626;577;302;523;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3627;364;279;774;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3628;702;424;158;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3629;526;352;410;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3630;463;306;419;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3631;13;790;439;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3632;557;1177;326;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3633;758;318;424;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3634;625;240;710;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3635;603;287;393;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3636;645;156;391;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3637;635;655;705;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3638;636;533;33;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3639;563;244;709;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3640;512;407;355;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3641;561;660;431;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3642;629;101;665;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3643;643;412;715;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3644;543;395;775;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3645;365;588;231;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3646;701;220;358;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3647;653;1616;578;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;1
3648;590;508;678;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3649;242;411;652;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3650;555;807;599;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3651;264;70;351;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3652;760;0;493;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3653;506;362;720;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3654;172;238;1329;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3655;633;77;484;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3656;1353;383;675;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3657;628;665;247;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3658;46;602;506;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3659;620;0;656;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3660;597;448;723;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3661;170;170;721;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3663;775;717;542;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3662;603;907;59;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3664;221;298;221;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3665;611;247;537;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3666;608;236;474;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3667;528;552;526;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3668;516;420;740;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3669;494;736;571;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
3670;462;228;552;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
