simulation time (min);1440.0;only events that occure within the simulation time are considered (changes after that time are ignored)
id;emptytime (min);average deviation from halfcapacity;Successful bike reservations;Failed bike reservations;Successful slot reservations;Failed slot reservations;Successful bike rentals;Failed bike rentals;Successful bike returns;Failed bike returns
165;39.28333333333333;3.1439583333333334;0;0;0;0;50;2;50;3
166;4.316666666666666;5.925277777777778;0;0;0;0;122;0;113;0
167;4.766666666666667;4.748993055555555;0;0;0;0;59;0;62;2
168;15.2;4.847083333333333;0;0;0;0;124;1;137;2
169;0.0;4.350763888888889;0;0;0;0;125;0;112;0
170;70.28333333333333;5.641423611111111;0;0;0;0;98;1;102;0
171;0.0;3.905451388888889;0;0;0;0;81;0;80;0
172;0.0;5.09787037037037;0;0;0;0;75;0;70;0
173;0.0;8.414918981481481;0;0;0;0;12;0;17;0
174;105.45;7.975428240740741;0;0;0;0;37;5;31;0
175;20.566666666666666;6.405381944444445;0;0;0;0;173;3;187;4
