"id";"Time intervals";"Total time"
1;"";0
2;"";0
3;"";0
4;"34712-37254  ";2542
5;"";0
6;"";0
7;"";0
8;"";0
9;"";0
10;"42570-43688  ";1118
11;"";0
12;"";0
13;"31357-32322  34753-35860  ";2072
14;"";0
15;"";0
16;"31708-32276  ";568
17;"";0
18;"";0
19;"";0
20;"";0
21;"";0
22;"";0
23;"";0
24;"";0
25;"";0
26;"";0
27;"";0
28;"";0
29;"";0
30;"";0
31;"";0
32;"";0
33;"";0
34;"";0
35;"";0
36;"66950-67008  ";58
37;"";0
38;"";0
39;"";0
40;"";0
41;"31970-32027  32800-32908  33204-33667  ";628
42;"29909-41038  44771-44877  ";11235
43;"35558-37114  ";1556
44;"";0
45;"29961-31044  ";1083
46;"";0
47;"31845-31854  37112-38539  ";1436
48;"32026-34533  45829-46919  ";3597
49;"34828-35166  40663-40663  45325-45728  48251-48700  49699-49939  50613-51866  ";2683
50;"43353-47955  49750-49750  49814-52566  ";7354
51;"38963-45252  ";6289
52;"37057-37915  42846-45875  46412-46510  ";3985
53;"33834-33861  37382-38145  42743-44569  45041-46676  47037-48849  ";6063
54;"";0
55;"";0
56;"";0
57;"";0
58;"25767-26640  30113-30414  ";1174
59;"";0
60;"";0
61;"";0
62;"";0
63;"31629-32491  ";862
64;"";0
65;"";0
66;"";0
67;"";0
68;"70707-70707  ";0
69;"";0
70;"";0
71;"";0
72;"33024-33294  35276-38255  ";3249
73;"34644-35288  35583-35914  36215-36914  44689-46250  ";3235
74;"35861-36319  37473-38407  ";1392
75;"35735-43810  ";8075
76;"32186-32203  32299-32661  33548-33805  34860-34919  35423-35651  35660-36000  37283-37383  37890-40307  42441-42876  46401-48442  ";6256
77;"32479-32594  34736-35054  35378-35623  36086-36965  37384-38457  39376-39609  39873-41108  41790-42114  42554-44172  44469-45240  45978-46370  47381-47724  ";7546
78;"34818-35604  36797-38591  40054-41282  41877-44377  45142-47766  49783-51037  ";10186
79;"48961-52807  54558-55685  ";4973
80;"46448-48694  49363-49705  50362-50639  52749-52907  53266-53676  55871-58716  ";6278
81;"35389-35676  35904-36067  36570-37368  37883-38822  43808-44334  44967-45132  45463-46267  46807-49395  ";6270
82;"";0
83;"";0
84;"";0
85;"35045-38406  42058-43417  45638-51515  ";10597
86;"32957-36861  38210-39405  39905-40660  ";5854
87;"47919-48596  49724-50468  50837-53239  53770-54358  59354-61553  ";6610
88;"";0
89;"";0
90;"";0
91;"";0
92;"";0
93;"";0
94;"";0
95;"72531-74611  ";2080
96;"";0
97;"";0
98;"";0
99;"";0
100;"";0
101;"";0
102;"";0
103;"";0
104;"";0
105;"";0
106;"73324-73697  74533-74952  78652-78743  78812-79387  ";1458
107;"";0
108;"";0
109;"75256-75884  83966-86399  ";3061
110;"75332-75434  85555-86399  ";946
111;"81751-86399  ";4648
112;"";0
113;"";0
114;"";0
115;"";0
116;"";0
117;"";0
118;"";0
119;"";0
120;"";0
121;"";0
122;"";0
123;"";0
124;"";0
125;"";0
126;"";0
127;"39933-39973  40022-40695  ";713
128;"";0
129;"";0
130;"";0
131;"33149-33169  33611-33626  35275-35324  35334-36476  49195-50558  51029-51597  ";3157
132;"32460-33189  36369-36768  45249-46490  46798-48325  48509-49624  50784-53447  ";7674
133;"";0
134;"";0
135;"";0
136;"";0
137;"";0
138;"";0
139;"";0
140;"";0
141;"";0
142;"";0
143;"";0
144;"";0
145;"";0
146;"";0
147;"";0
148;"";0
149;"";0
150;"";0
151;"";0
152;"";0
153;"";0
154;"";0
155;"";0
156;"";0
157;"82585-86399  ";3814
158;"";0
159;"";0
160;"67123-68746  68874-69621  70453-70740  73655-74848  ";3850
161;"";0
162;"";0
163;"66209-67447  75202-75220  77914-86399  ";9741
164;"";0
165;"85856-86399  ";543
166;"";0
167;"";0
168;"";0
169;"";0
170;"74110-74210  75570-75811  ";341
171;"";0
172;"";0
173;"39287-39861  ";574
